t,curve_x,curve_y,focal_x,focal_y
-0.917596,0.607731,-1.42946,-0.502784,-0.623264
-0.917565,0.607756,-1.42942,-0.502846,-0.623219
-0.917534,0.607781,-1.42939,-0.502908,-0.623174
-0.917502,0.607806,-1.42935,-0.502969,-0.62313
-0.917471,0.607831,-1.42932,-0.503032,-0.623084
-0.917439,0.607855,-1.42929,-0.503094,-0.623039
-0.917408,0.60788,-1.42925,-0.503155,-0.622994
-0.917376,0.607905,-1.42922,-0.503217,-0.62295
-0.917345,0.60793,-1.42918,-0.503279,-0.622905
-0.917314,0.607955,-1.42915,-0.50334,-0.62286
-0.917282,0.60798,-1.42911,-0.503404,-0.622814
-0.917251,0.608005,-1.42908,-0.503463,-0.622771
-0.917219,0.60803,-1.42905,-0.503527,-0.622725
-0.917188,0.608055,-1.42901,-0.503589,-0.62268
-0.917157,0.60808,-1.42898,-0.50365,-0.622635
-0.917125,0.608105,-1.42894,-0.503711,-0.622592
-0.917094,0.60813,-1.42891,-0.503775,-0.622545
-0.917062,0.608155,-1.42887,-0.503836,-0.622501
-0.917031,0.60818,-1.42884,-0.503898,-0.622456
-0.916999,0.608205,-1.4288,-0.50396,-0.622411
-0.916968,0.60823,-1.42877,-0.504024,-0.622365
-0.916937,0.608255,-1.42874,-0.504085,-0.62232
-0.916905,0.608279,-1.4287,-0.504146,-0.622276
-0.916874,0.608304,-1.42867,-0.50421,-0.62223
-0.916842,0.608329,-1.42863,-0.50427,-0.622186
-0.916811,0.608354,-1.4286,-0.504335,-0.622139
-0.91678,0.608379,-1.42856,-0.504397,-0.622094
-0.916748,0.608404,-1.42853,-0.504456,-0.622051
-0.916717,0.608429,-1.42849,-0.504518,-0.622006
-0.916685,0.608454,-1.42846,-0.504581,-0.621961
-0.916654,0.608479,-1.42843,-0.504642,-0.621916
-0.916622,0.608504,-1.42839,-0.504706,-0.62187
-0.916591,0.608529,-1.42836,-0.504769,-0.621824
-0.91656,0.608554,-1.42832,-0.504832,-0.621779
-0.916528,0.608579,-1.42829,-0.504892,-0.621735
-0.916497,0.608604,-1.42825,-0.504954,-0.62169
-0.916465,0.608628,-1.42822,-0.505015,-0.621646
-0.916434,0.608653,-1.42819,-0.505079,-0.6216
-0.916403,0.608678,-1.42815,-0.505141,-0.621555
-0.916371,0.608703,-1.42812,-0.505204,-0.62151
-0.91634,0.608728,-1.42808,-0.505262,-0.621467
-0.916308,0.608753,-1.42805,-0.505326,-0.621421
-0.916277,0.608778,-1.42801,-0.505387,-0.621377
-0.916245,0.608803,-1.42798,-0.505451,-0.621331
-0.916214,0.608828,-1.42794,-0.505512,-0.621286
-0.916183,0.608853,-1.42791,-0.505575,-0.621241
-0.916151,0.608878,-1.42788,-0.505639,-0.621195
-0.91612,0.608903,-1.42784,-0.505698,-0.621152
-0.916088,0.608928,-1.42781,-0.505759,-0.621108
-0.916057,0.608952,-1.42777,-0.505822,-0.621062
-0.916026,0.608977,-1.42774,-0.505885,-0.621017
-0.915994,0.609002,-1.4277,-0.505947,-0.620972
-0.915963,0.609027,-1.42767,-0.50601,-0.620926
-0.915931,0.609052,-1.42763,-0.506069,-0.620883
-0.9159,0.609077,-1.4276,-0.506133,-0.620837
-0.915869,0.609102,-1.42757,-0.506197,-0.620791
-0.915837,0.609127,-1.42753,-0.506258,-0.620746
-0.915806,0.609152,-1.4275,-0.506317,-0.620704
-0.915774,0.609177,-1.42746,-0.506381,-0.620658
-0.915743,0.609202,-1.42743,-0.506445,-0.620611
-0.915711,0.609227,-1.42739,-0.506505,-0.620568
-0.91568,0.609251,-1.42736,-0.506569,-0.620522
-0.915649,0.609276,-1.42732,-0.506631,-0.620477
-0.915617,0.609301,-1.42729,-0.506691,-0.620433
-0.915586,0.609326,-1.42726,-0.506755,-0.620387
-0.915554,0.609351,-1.42722,-0.506815,-0.620343
-0.915523,0.609376,-1.42719,-0.506879,-0.620298
-0.915492,0.609401,-1.42715,-0.506939,-0.620254
-0.91546,0.609426,-1.42712,-0.507002,-0.620208
-0.915429,0.609451,-1.42708,-0.507067,-0.620162
-0.915397,0.609476,-1.42705,-0.507127,-0.620119
-0.915366,0.609501,-1.42701,-0.507188,-0.620074
-0.915334,0.609525,-1.42698,-0.507251,-0.620029
-0.915303,0.60955,-1.42695,-0.507313,-0.619984
-0.915272,0.609575,-1.42691,-0.507377,-0.619938
-0.91524,0.6096,-1.42688,-0.507439,-0.619893
-0.915209,0.609625,-1.42684,-0.5075,-0.619849
-0.915177,0.60965,-1.42681,-0.507565,-0.619802
-0.915146,0.609675,-1.42677,-0.507626,-0.619758
-0.915115,0.6097,-1.42674,-0.507685,-0.619715
-0.915083,0.609725,-1.4267,-0.507749,-0.619669
-0.915052,0.60975,-1.42667,-0.507812,-0.619623
-0.91502,0.609775,-1.42663,-0.507874,-0.619579
-0.914989,0.609799,-1.4266,-0.507935,-0.619535
-0.914957,0.609824,-1.42657,-0.507997,-0.61949
-0.914926,0.609849,-1.42653,-0.50806,-0.619444
-0.914895,0.609874,-1.4265,-0.508121,-0.6194
-0.914863,0.609899,-1.42646,-0.508185,-0.619354
-0.914832,0.609924,-1.42643,-0.508247,-0.61931
-0.9148,0.609949,-1.42639,-0.50831,-0.619264
-0.914769,0.609974,-1.42636,-0.508371,-0.61922
-0.914738,0.609999,-1.42632,-0.508435,-0.619174
-0.914706,0.610023,-1.42629,-0.508498,-0.619128
-0.914675,0.610048,-1.42626,-0.508559,-0.619084
-0.914643,0.610073,-1.42622,-0.508619,-0.619041
-0.914612,0.610098,-1.42619,-0.508682,-0.618996
-0.91458,0.610123,-1.42615,-0.508746,-0.618949
-0.914549,0.610148,-1.42612,-0.508807,-0.618905
-0.914518,0.610173,-1.42608,-0.508868,-0.618861
-0.914486,0.610198,-1.42605,-0.508933,-0.618814
-0.914455,0.610223,-1.42601,-0.508996,-0.618769
-0.914423,0.610247,-1.42598,-0.509057,-0.618725
-0.914392,0.610272,-1.42594,-0.50912,-0.61868
-0.914361,0.610297,-1.42591,-0.509181,-0.618635
-0.914329,0.610322,-1.42588,-0.509244,-0.61859
-0.914298,0.610347,-1.42584,-0.509304,-0.618547
-0.914266,0.610372,-1.42581,-0.509369,-0.6185
-0.914235,0.610397,-1.42577,-0.50943,-0.618456
-0.914203,0.610422,-1.42574,-0.509493,-0.618411
-0.914172,0.610447,-1.4257,-0.509556,-0.618365
-0.914141,0.610471,-1.42567,-0.509618,-0.61832
-0.914109,0.610496,-1.42563,-0.509677,-0.618278
-0.914078,0.610521,-1.4256,-0.509742,-0.618231
-0.914046,0.610546,-1.42557,-0.509804,-0.618187
-0.914015,0.610571,-1.42553,-0.509869,-0.61814
-0.913984,0.610596,-1.4255,-0.509929,-0.618096
-0.913952,0.610621,-1.42546,-0.509992,-0.618051
-0.913921,0.610646,-1.42543,-0.510054,-0.618007
-0.913889,0.61067,-1.42539,-0.510114,-0.617963
-0.913858,0.610695,-1.42536,-0.510178,-0.617917
-0.913826,0.61072,-1.42532,-0.510238,-0.617873
-0.913795,0.610745,-1.42529,-0.510301,-0.617828
-0.913764,0.61077,-1.42525,-0.510366,-0.617782
-0.913732,0.610795,-1.42522,-0.510428,-0.617737
-0.913701,0.61082,-1.42519,-0.510491,-0.617692
-0.913669,0.610845,-1.42515,-0.510551,-0.617648
-0.913638,0.610869,-1.42512,-0.510614,-0.617603
-0.913607,0.610894,-1.42508,-0.510677,-0.617558
-0.913575,0.610919,-1.42505,-0.51074,-0.617512
-0.913544,0.610944,-1.42501,-0.510802,-0.617467
-0.913512,0.610969,-1.42498,-0.510864,-0.617423
-0.913481,0.610994,-1.42494,-0.510925,-0.617379
-0.913449,0.611019,-1.42491,-0.510988,-0.617334
-0.913418,0.611044,-1.42487,-0.511051,-0.617288
-0.913387,0.611068,-1.42484,-0.511115,-0.617242
-0.913355,0.611093,-1.42481,-0.511174,-0.6172
-0.913324,0.611118,-1.42477,-0.51124,-0.617153
-0.913292,0.611143,-1.42474,-0.5113,-0.617109
-0.913261,0.611168,-1.4247,-0.511363,-0.617063
-0.91323,0.611193,-1.42467,-0.511424,-0.61702
-0.913198,0.611218,-1.42463,-0.511488,-0.616974
-0.913167,0.611243,-1.4246,-0.511551,-0.616928
-0.913135,0.611267,-1.42456,-0.511612,-0.616885
-0.913104,0.611292,-1.42453,-0.511674,-0.61684
-0.913072,0.611317,-1.42449,-0.51174,-0.616793
-0.913041,0.611342,-1.42446,-0.5118,-0.616749
-0.91301,0.611367,-1.42443,-0.511862,-0.616705
-0.912978,0.611392,-1.42439,-0.511926,-0.616659
-0.912947,0.611417,-1.42436,-0.511987,-0.616615
-0.912915,0.611441,-1.42432,-0.512051,-0.616569
-0.912884,0.611466,-1.42429,-0.512112,-0.616525
-0.912853,0.611491,-1.42425,-0.512174,-0.61648
-0.912821,0.611516,-1.42422,-0.512237,-0.616435
-0.91279,0.611541,-1.42418,-0.5123,-0.61639
-0.912758,0.611566,-1.42415,-0.512362,-0.616345
-0.912727,0.611591,-1.42411,-0.512425,-0.6163
-0.912695,0.611615,-1.42408,-0.512488,-0.616255
-0.912664,0.61164,-1.42404,-0.51255,-0.61621
-0.912633,0.611665,-1.42401,-0.512613,-0.616165
-0.912601,0.61169,-1.42398,-0.512676,-0.61612
-0.91257,0.611715,-1.42394,-0.512738,-0.616075
-0.912538,0.61174,-1.42391,-0.512801,-0.61603
-0.912507,0.611765,-1.42387,-0.512862,-0.615986
-0.912476,0.611789,-1.42384,-0.512924,-0.615942
-0.912444,0.611814,-1.4238,-0.512988,-0.615896
-0.912413,0.611839,-1.42377,-0.51305,-0.615851
-0.912381,0.611864,-1.42373,-0.513113,-0.615806
-0.91235,0.611889,-1.4237,-0.513175,-0.615761
-0.912319,0.611914,-1.42366,-0.513238,-0.615716
-0.912287,0.611938,-1.42363,-0.513299,-0.615672
-0.912256,0.611963,-1.4236,-0.513361,-0.615628
-0.912224,0.611988,-1.42356,-0.513425,-0.615582
-0.912193,0.612013,-1.42353,-0.513487,-0.615537
-0.912161,0.612038,-1.42349,-0.51355,-0.615492
-0.91213,0.612063,-1.42346,-0.513612,-0.615447
-0.912099,0.612088,-1.42342,-0.513676,-0.615401
-0.912067,0.612112,-1.42339,-0.513738,-0.615357
-0.912036,0.612137,-1.42335,-0.513801,-0.615312
-0.912004,0.612162,-1.42332,-0.513863,-0.615267
-0.911973,0.612187,-1.42328,-0.513926,-0.615222
-0.911942,0.612212,-1.42325,-0.513989,-0.615177
-0.91191,0.612237,-1.42321,-0.514051,-0.615133
-0.911879,0.612261,-1.42318,-0.514112,-0.615089
-0.911847,0.612286,-1.42315,-0.514173,-0.615045
-0.911816,0.612311,-1.42311,-0.514238,-0.614998
-0.911784,0.612336,-1.42308,-0.514302,-0.614952
-0.911753,0.612361,-1.42304,-0.514365,-0.614907
-0.911722,0.612386,-1.42301,-0.514426,-0.614863
-0.91169,0.61241,-1.42297,-0.514489,-0.614819
-0.911659,0.612435,-1.42294,-0.514552,-0.614773
-0.911627,0.61246,-1.4229,-0.514614,-0.614729
-0.911596,0.612485,-1.42287,-0.514678,-0.614683
-0.911565,0.61251,-1.42283,-0.514738,-0.61464
-0.911533,0.612535,-1.4228,-0.514802,-0.614594
-0.911502,0.612559,-1.42276,-0.514866,-0.614548
-0.91147,0.612584,-1.42273,-0.514927,-0.614504
-0.911439,0.612609,-1.42269,-0.51499,-0.61446
-0.911407,0.612634,-1.42266,-0.51505,-0.614416
-0.911376,0.612659,-1.42263,-0.515117,-0.614368
-0.911345,0.612684,-1.42259,-0.515177,-0.614325
-0.911313,0.612708,-1.42256,-0.51524,-0.61428
-0.911282,0.612733,-1.42252,-0.515302,-0.614235
-0.91125,0.612758,-1.42249,-0.515365,-0.61419
-0.911219,0.612783,-1.42245,-0.515428,-0.614145
-0.911188,0.612808,-1.42242,-0.515491,-0.6141
-0.911156,0.612833,-1.42238,-0.515552,-0.614056
-0.911125,0.612857,-1.42235,-0.515614,-0.614012
-0.911093,0.612882,-1.42231,-0.515678,-0.613966
-0.911062,0.612907,-1.42228,-0.515743,-0.613919
-0.91103,0.612932,-1.42224,-0.515806,-0.613875
-0.910999,0.612957,-1.42221,-0.515867,-0.613831
-0.910968,0.612982,-1.42218,-0.515929,-0.613786
-0.910936,0.613006,-1.42214,-0.515989,-0.613743
-0.910905,0.613031,-1.42211,-0.516056,-0.613696
-0.910873,0.613056,-1.42207,-0.516118,-0.613651
-0.910842,0.613081,-1.42204,-0.516181,-0.613606
-0.910811,0.613106,-1.422,-0.516244,-0.613561
-0.910779,0.61313,-1.42197,-0.516304,-0.613518
-0.910748,0.613155,-1.42193,-0.516366,-0.613473
-0.910716,0.61318,-1.4219,-0.516429,-0.613428
-0.910685,0.613205,-1.42186,-0.516493,-0.613383
-0.910653,0.61323,-1.42183,-0.516555,-0.613338
-0.910622,0.613255,-1.42179,-0.516619,-0.613293
-0.910591,0.613279,-1.42176,-0.516683,-0.613247
-0.910559,0.613304,-1.42172,-0.516744,-0.613203
-0.910528,0.613329,-1.42169,-0.516808,-0.613157
-0.910496,0.613354,-1.42165,-0.516871,-0.613112
-0.910465,0.613379,-1.42162,-0.516933,-0.613068
-0.910434,0.613403,-1.42159,-0.516995,-0.613024
-0.910402,0.613428,-1.42155,-0.517057,-0.612979
-0.910371,0.613453,-1.42152,-0.517122,-0.612933
-0.910339,0.613478,-1.42148,-0.517185,-0.612888
-0.910308,0.613503,-1.42145,-0.517245,-0.612845
-0.910276,0.613527,-1.42141,-0.517308,-0.6128
-0.910245,0.613552,-1.42138,-0.517371,-0.612755
-0.910214,0.613577,-1.42134,-0.517435,-0.612709
-0.910182,0.613602,-1.42131,-0.517498,-0.612664
-0.910151,0.613627,-1.42127,-0.517558,-0.612621
-0.910119,0.613651,-1.42124,-0.517621,-0.612576
-0.910088,0.613676,-1.4212,-0.517686,-0.61253
-0.910057,0.613701,-1.42117,-0.517749,-0.612485
-0.910025,0.613726,-1.42113,-0.517811,-0.61244
-0.909994,0.613751,-1.4211,-0.517871,-0.612397
-0.909962,0.613776,-1.42107,-0.517935,-0.612351
-0.909931,0.6138,-1.42103,-0.517999,-0.612306
-0.909899,0.613825,-1.421,-0.518062,-0.612261
-0.909868,0.61385,-1.42096,-0.518125,-0.612216
-0.909837,0.613875,-1.42093,-0.518187,-0.612171
-0.909805,0.6139,-1.42089,-0.51825,-0.612126
-0.909774,0.613924,-1.42086,-0.518315,-0.61208
-0.909742,0.613949,-1.42082,-0.518376,-0.612037
-0.909711,0.613974,-1.42079,-0.518439,-0.611991
-0.90968,0.613999,-1.42075,-0.518503,-0.611946
-0.909648,0.614023,-1.42072,-0.518564,-0.611902
-0.909617,0.614048,-1.42068,-0.518627,-0.611857
-0.909585,0.614073,-1.42065,-0.518691,-0.611812
-0.909554,0.614098,-1.42061,-0.518753,-0.611767
-0.909522,0.614123,-1.42058,-0.518816,-0.611722
-0.909491,0.614147,-1.42054,-0.518877,-0.611679
-0.90946,0.614172,-1.42051,-0.518943,-0.611631
-0.909428,0.614197,-1.42047,-0.519006,-0.611587
-0.909397,0.614222,-1.42044,-0.519067,-0.611543
-0.909365,0.614247,-1.42041,-0.51913,-0.611498
-0.909334,0.614271,-1.42037,-0.519191,-0.611455
-0.909303,0.614296,-1.42034,-0.519256,-0.611408
-0.909271,0.614321,-1.4203,-0.519318,-0.611364
-0.90924,0.614346,-1.42027,-0.51938,-0.611319
-0.909208,0.614371,-1.42023,-0.519443,-0.611275
-0.909177,0.614395,-1.4202,-0.519507,-0.611229
-0.909145,0.61442,-1.42016,-0.519572,-0.611183
-0.909114,0.614445,-1.42013,-0.519634,-0.611139
-0.909083,0.61447,-1.42009,-0.519695,-0.611095
-0.909051,0.614495,-1.42006,-0.519758,-0.61105
-0.90902,0.614519,-1.42002,-0.519823,-0.611003
-0.908988,0.614544,-1.41999,-0.519885,-0.61096
-0.908957,0.614569,-1.41995,-0.519949,-0.610914
-0.908926,0.614594,-1.41992,-0.520012,-0.610869
-0.908894,0.614618,-1.41988,-0.520075,-0.610824
-0.908863,0.614643,-1.41985,-0.520137,-0.61078
-0.908831,0.614668,-1.41981,-0.520197,-0.610737
-0.9088,0.614693,-1.41978,-0.520264,-0.610689
-0.908769,0.614718,-1.41975,-0.520326,-0.610645
-0.908737,0.614742,-1.41971,-0.520389,-0.6106
-0.908706,0.614767,-1.41968,-0.520451,-0.610556
-0.908674,0.614792,-1.41964,-0.520515,-0.61051
-0.908643,0.614817,-1.41961,-0.520577,-0.610466
-0.908611,0.614841,-1.41957,-0.520642,-0.61042
-0.90858,0.614866,-1.41954,-0.520703,-0.610376
-0.908549,0.614891,-1.4195,-0.520767,-0.61033
-0.908517,0.614916,-1.41947,-0.52083,-0.610286
-0.908486,0.614941,-1.41943,-0.520892,-0.610241
-0.908454,0.614965,-1.4194,-0.520954,-0.610197
-0.908423,0.61499,-1.41936,-0.521019,-0.610151
-0.908392,0.615015,-1.41933,-0.52108,-0.610108
-0.90836,0.61504,-1.41929,-0.521143,-0.610063
-0.908329,0.615064,-1.41926,-0.521206,-0.610018
-0.908297,0.615089,-1.41922,-0.521268,-0.609974
-0.908266,0.615114,-1.41919,-0.52133,-0.60993
-0.908234,0.615139,-1.41915,-0.521395,-0.609883
-0.908203,0.615163,-1.41912,-0.521461,-0.609837
-0.908172,0.615188,-1.41908,-0.521522,-0.609793
-0.90814,0.615213,-1.41905,-0.521582,-0.60975
-0.908109,0.615238,-1.41901,-0.521649,-0.609703
-0.908077,0.615263,-1.41898,-0.521709,-0.60966
-0.908046,0.615287,-1.41895,-0.521774,-0.609613
-0.908015,0.615312,-1.41891,-0.521837,-0.609569
-0.907983,0.615337,-1.41888,-0.5219,-0.609524
-0.907952,0.615362,-1.41884,-0.521963,-0.609479
-0.90792,0.615386,-1.41881,-0.522024,-0.609435
-0.907889,0.615411,-1.41877,-0.52209,-0.609388
-0.907857,0.615436,-1.41874,-0.522152,-0.609344
-0.907826,0.615461,-1.4187,-0.522212,-0.609302
-0.907795,0.615485,-1.41867,-0.522276,-0.609256
-0.907763,0.61551,-1.41863,-0.522341,-0.60921
-0.907732,0.615535,-1.4186,-0.522404,-0.609165
-0.9077,0.61556,-1.41856,-0.522467,-0.609121
-0.907669,0.615584,-1.41853,-0.522531,-0.609075
-0.907638,0.615609,-1.41849,-0.522596,-0.609029
-0.907606,0.615634,-1.41846,-0.522656,-0.608986
-0.907575,0.615659,-1.41842,-0.522719,-0.608941
-0.907543,0.615683,-1.41839,-0.522784,-0.608895
-0.907512,0.615708,-1.41835,-0.522844,-0.608852
-0.90748,0.615733,-1.41832,-0.522908,-0.608807
-0.907449,0.615758,-1.41828,-0.522972,-0.608762
-0.907418,0.615782,-1.41825,-0.523035,-0.608717
-0.907386,0.615807,-1.41821,-0.523098,-0.608672
-0.907355,0.615832,-1.41818,-0.523161,-0.608627
-0.907323,0.615857,-1.41814,-0.523222,-0.608583
-0.907292,0.615882,-1.41811,-0.523289,-0.608536
-0.907261,0.615906,-1.41808,-0.523351,-0.608492
-0.907229,0.615931,-1.41804,-0.52341,-0.60845
-0.907198,0.615956,-1.41801,-0.523477,-0.608403
-0.907166,0.615981,-1.41797,-0.523537,-0.60836
-0.907135,0.616005,-1.41794,-0.523604,-0.608312
-0.907103,0.61603,-1.4179,-0.523667,-0.608267
-0.907072,0.616055,-1.41787,-0.523729,-0.608223
-0.907041,0.616079,-1.41783,-0.523792,-0.608179
-0.907009,0.616104,-1.4178,-0.523852,-0.608136
-0.906978,0.616129,-1.41776,-0.52392,-0.608088
-0.906946,0.616154,-1.41773,-0.52398,-0.608045
-0.906915,0.616178,-1.41769,-0.524044,-0.608
-0.906884,0.616203,-1.41766,-0.524104,-0.607957
-0.906852,0.616228,-1.41762,-0.524171,-0.60791
-0.906821,0.616253,-1.41759,-0.524232,-0.607866
-0.906789,0.616277,-1.41755,-0.524295,-0.607822
-0.906758,0.616302,-1.41752,-0.524359,-0.607776
-0.906726,0.616327,-1.41748,-0.524422,-0.607731
-0.906695,0.616352,-1.41745,-0.524485,-0.607687
-0.906664,0.616376,-1.41741,-0.524551,-0.60764
-0.906632,0.616401,-1.41738,-0.524611,-0.607597
-0.906601,0.616426,-1.41734,-0.524674,-0.607552
-0.906569,0.616451,-1.41731,-0.524738,-0.607507
-0.906538,0.616475,-1.41727,-0.524801,-0.607462
-0.906507,0.6165,-1.41724,-0.524863,-0.607418
-0.906475,0.616525,-1.4172,-0.524929,-0.607371
-0.906444,0.61655,-1.41717,-0.524992,-0.607327
-0.906412,0.616574,-1.41713,-0.525052,-0.607284
-0.906381,0.616599,-1.4171,-0.525117,-0.607238
-0.906349,0.616624,-1.41706,-0.52518,-0.607193
-0.906318,0.616648,-1.41703,-0.525244,-0.607148
-0.906287,0.616673,-1.41699,-0.525308,-0.607103
-0.906255,0.616698,-1.41696,-0.525371,-0.607058
-0.906224,0.616723,-1.41692,-0.525431,-0.607015
-0.906192,0.616747,-1.41689,-0.525498,-0.606968
-0.906161,0.616772,-1.41686,-0.525559,-0.606925
-0.90613,0.616797,-1.41682,-0.525625,-0.606878
-0.906098,0.616822,-1.41679,-0.525687,-0.606834
-0.906067,0.616846,-1.41675,-0.52575,-0.606789
-0.906035,0.616871,-1.41672,-0.525814,-0.606744
-0.906004,0.616896,-1.41668,-0.525876,-0.6067
-0.905972,0.61692,-1.41665,-0.52594,-0.606655
-0.905941,0.616945,-1.41661,-0.526002,-0.606611
-0.90591,0.61697,-1.41658,-0.526067,-0.606565
-0.905878,0.616995,-1.41654,-0.52613,-0.60652
-0.905847,0.617019,-1.41651,-0.526192,-0.606476
-0.905815,0.617044,-1.41647,-0.526252,-0.606433
-0.905784,0.617069,-1.41644,-0.526318,-0.606386
-0.905753,0.617094,-1.4164,-0.526381,-0.606342
-0.905721,0.617118,-1.41637,-0.526446,-0.606296
-0.90569,0.617143,-1.41633,-0.52651,-0.606251
-0.905658,0.617168,-1.4163,-0.526572,-0.606207
-0.905627,0.617192,-1.41626,-0.526634,-0.606163
-0.905595,0.617217,-1.41623,-0.526699,-0.606117
-0.905564,0.617242,-1.41619,-0.526762,-0.606072
-0.905533,0.617267,-1.41616,-0.526825,-0.606028
-0.905501,0.617291,-1.41612,-0.526887,-0.605984
-0.90547,0.617316,-1.41609,-0.52695,-0.605939
-0.905438,0.617341,-1.41605,-0.527016,-0.605892
-0.905407,0.617365,-1.41602,-0.52708,-0.605847
-0.905376,0.61739,-1.41598,-0.52714,-0.605804
-0.905344,0.617415,-1.41595,-0.527206,-0.605758
-0.905313,0.61744,-1.41591,-0.527268,-0.605714
-0.905281,0.617464,-1.41588,-0.52733,-0.60567
-0.90525,0.617489,-1.41584,-0.527393,-0.605625
-0.905219,0.617514,-1.41581,-0.527458,-0.605579
-0.905187,0.617538,-1.41577,-0.527522,-0.605534
-0.905156,0.617563,-1.41574,-0.527585,-0.60549
-0.905124,0.617588,-1.4157,-0.527648,-0.605445
-0.905093,0.617613,-1.41567,-0.527712,-0.6054
-0.905061,0.617637,-1.41563,-0.527774,-0.605356
-0.90503,0.617662,-1.4156,-0.527837,-0.605311
-0.904999,0.617687,-1.41556,-0.5279,-0.605267
-0.904967,0.617711,-1.41553,-0.527964,-0.605222
-0.904936,0.617736,-1.41549,-0.528029,-0.605176
-0.904904,0.617761,-1.41546,-0.528091,-0.605132
-0.904873,0.617786,-1.41542,-0.528153,-0.605088
-0.904842,0.61781,-1.41539,-0.528219,-0.605041
-0.90481,0.617835,-1.41535,-0.528282,-0.604997
-0.904779,0.61786,-1.41532,-0.528345,-0.604952
-0.904747,0.617884,-1.41528,-0.528409,-0.604907
-0.904716,0.617909,-1.41525,-0.528471,-0.604863
-0.904684,0.617934,-1.41521,-0.528535,-0.604818
-0.904653,0.617958,-1.41518,-0.5286,-0.604772
-0.904622,0.617983,-1.41514,-0.528661,-0.604729
-0.90459,0.618008,-1.41511,-0.528727,-0.604682
-0.904559,0.618033,-1.41507,-0.528787,-0.604639
-0.904527,0.618057,-1.41504,-0.528854,-0.604593
-0.904496,0.618082,-1.415,-0.528913,-0.604551
-0.904465,0.618107,-1.41497,-0.528978,-0.604505
-0.904433,0.618131,-1.41493,-0.529042,-0.604459
-0.904402,0.618156,-1.4149,-0.529108,-0.604413
-0.90437,0.618181,-1.41486,-0.529168,-0.604371
-0.904339,0.618205,-1.41483,-0.529233,-0.604325
-0.904307,0.61823,-1.41479,-0.529297,-0.60428
-0.904276,0.618255,-1.41476,-0.52936,-0.604235
-0.904245,0.618279,-1.41473,-0.529424,-0.60419
-0.904213,0.618304,-1.41469,-0.529485,-0.604147
-0.904182,0.618329,-1.41466,-0.529549,-0.604101
-0.90415,0.618354,-1.41462,-0.529612,-0.604057
-0.904119,0.618378,-1.41459,-0.529677,-0.604011
-0.904088,0.618403,-1.41455,-0.529739,-0.603967
-0.904056,0.618428,-1.41452,-0.529802,-0.603923
-0.904025,0.618452,-1.41448,-0.529867,-0.603877
-0.903993,0.618477,-1.41445,-0.529931,-0.603832
-0.903962,0.618502,-1.41441,-0.529993,-0.603788
-0.90393,0.618526,-1.41438,-0.530056,-0.603744
-0.903899,0.618551,-1.41434,-0.530119,-0.603699
-0.903868,0.618576,-1.41431,-0.530185,-0.603653
-0.903836,0.6186,-1.41427,-0.530249,-0.603607
-0.903805,0.618625,-1.41424,-0.530311,-0.603564
-0.903773,0.61865,-1.4142,-0.530377,-0.603517
-0.903742,0.618674,-1.41417,-0.530436,-0.603476
-0.903711,0.618699,-1.41413,-0.530503,-0.603428
-0.903679,0.618724,-1.4141,-0.530566,-0.603384
-0.903648,0.618748,-1.41406,-0.530629,-0.60334
-0.903616,0.618773,-1.41403,-0.530693,-0.603294
-0.903585,0.618798,-1.41399,-0.530754,-0.603251
-0.903553,0.618823,-1.41396,-0.530819,-0.603206
-0.903522,0.618847,-1.41392,-0.530883,-0.60316
-0.903491,0.618872,-1.41389,-0.530947,-0.603115
-0.903459,0.618897,-1.41385,-0.531011,-0.60307
-0.903428,0.618921,-1.41382,-0.531075,-0.603025
-0.903396,0.618946,-1.41378,-0.531137,-0.602981
-0.903365,0.618971,-1.41375,-0.531199,-0.602937
-0.903334,0.618995,-1.41371,-0.531261,-0.602893
-0.903302,0.61902,-1.41368,-0.531327,-0.602847
-0.903271,0.619045,-1.41364,-0.531391,-0.602802
-0.903239,0.619069,-1.41361,-0.531454,-0.602758
-0.903208,0.619094,-1.41357,-0.531517,-0.602713
-0.903176,0.619119,-1.41354,-0.53158,-0.602669
-0.903145,0.619143,-1.4135,-0.531645,-0.602623
-0.903114,0.619168,-1.41347,-0.531709,-0.602578
-0.903082,0.619193,-1.41343,-0.531772,-0.602534
-0.903051,0.619217,-1.4134,-0.531836,-0.602489
-0.903019,0.619242,-1.41336,-0.531899,-0.602444
-0.902988,0.619267,-1.41333,-0.531963,-0.602399
-0.902957,0.619291,-1.41329,-0.532027,-0.602354
-0.902925,0.619316,-1.41326,-0.53209,-0.60231
-0.902894,0.619341,-1.41322,-0.532153,-0.602265
-0.902862,0.619365,-1.41319,-0.532216,-0.602221
-0.902831,0.61939,-1.41315,-0.532282,-0.602174
-0.902799,0.619415,-1.41312,-0.532344,-0.602131
-0.902768,0.619439,-1.41308,-0.532407,-0.602086
-0.902737,0.619464,-1.41305,-0.532472,-0.602041
-0.902705,0.619489,-1.41301,-0.532536,-0.601996
-0.902674,0.619513,-1.41298,-0.532599,-0.601951
-0.902642,0.619538,-1.41294,-0.532662,-0.601907
-0.902611,0.619563,-1.41291,-0.532727,-0.601861
-0.90258,0.619587,-1.41287,-0.532791,-0.601816
-0.902548,0.619612,-1.41283,-0.532854,-0.601772
-0.902517,0.619637,-1.4128,-0.532918,-0.601727
-0.902485,0.619661,-1.41276,-0.532981,-0.601682
