x,y
-8.361453960050154,-1.6513860784944825
-8.361110949406227,-1.6516918933825833
-8.360767363642859,-1.651997687369864
-8.360423203990116,-1.6523034604162807
-8.360078471678854,-1.6526092124819527
-8.359733167940734,-1.6529149435271675
-8.359387294008183,-1.6532206535123728
-8.359040851114438,-1.653526342398188
-8.358693840493478,-1.6538320101453903
-8.358346263380069,-1.6541376567149257
-8.357998121009722,-1.6544432820679011
-8.357649414618708,-1.65474888616559
-8.357300145444041,-1.6550544689694255
-8.356950314723475,-1.6553600304410088
-8.356599923695489,-1.6556655705420997
-8.356248973599296,-1.6559710892346244
-8.355897465674818,-1.6562765864806686
-8.35554540116269,-1.656582062242481
-8.355192781304247,-1.6568875164824726
-8.354839607341534,-1.657192949163216
-8.354485880517268,-1.6574983602474453
-8.354131602074867,-1.6578037496980562
-8.353776773258414,-1.658109117478105
-8.353421395312656,-1.658414463550807
-8.353065469483017,-1.65871978787954
-8.352708997015567,-1.6590250904278425
-8.352351979157026,-1.65933037115941
-8.351994417154758,-1.6596356300381006
-8.351636312256764,-1.6599408670279296
-8.351277665711665,-1.6602460820930731
-8.350918478768707,-1.6605512751978648
-8.350558752677747,-1.6608564463067967
-8.350198488689262,-1.6611615953845216
-8.349837688054313,-1.661466722395848
-8.349476352024565,-1.6617718273057431
-8.349114481852265,-1.6620769100793311
-8.348752078790234,-1.662381970681894
-8.348389144091886,-1.6626870090788715
-8.348025679011183,-1.6629920252358599
-8.347661684802638,-1.6632970191186096
-8.347297162721349,-1.6636019906930322
-8.346932114022925,-1.6639069399251902
-8.346566539963531,-1.6642118667813048
-8.346200441799862,-1.6645167712277529
-8.345833820789137,-1.6648216532310658
-8.345466678189084,-1.6651265127579284
-8.345099015257956,-1.6654313497751845
-8.344730833254498,-1.6657361642498276
-8.344362133437958,-1.6660409561490086
-8.343992917068071,-1.6663457254400311
-8.343623185405065,-1.6666504720903537
-8.343252939709625,-1.666955196067586
-8.342882181242928,-1.6672598973394943
-8.3425109112666,-1.6675645758739954
-8.342139131042721,-1.6678692316391588
-8.341766841833827,-1.6681738646032078
-8.341394044902895,-1.668478474734517
-8.341020741513333,-1.6687830620016135
-8.340646932928978,-1.6690876263731753
-8.340272620414092,-1.6693921678180328
-8.339897805233349,-1.6696966863051665
-8.33952248865183,-1.6700011818037095
-8.339146671935017,-1.6703056542829435
-8.338770356348782,-1.6706101037123016
-8.338393543159393,-1.670914530061368
-8.338016233633489,-1.671218933299875
-8.337638429038087,-1.6715233133977059
-8.337260130640567,-1.671827670324893
-8.336881339708672,-1.6721320040516177
-8.336502057510494,-1.6724363145482095
-8.33612228531447,-1.672740601785149
-8.33574202438938,-1.673044865733061
-8.335361276004335,-1.6733491063627242
-8.334980041428764,-1.6736533236450588
-8.334598321932422,-1.6739575175511374
-8.334216118785369,-1.6742616880521772
-8.333833433257972,-1.6745658351195438
-8.333450266620899,-1.6748699587247495
-8.3330666201451,-1.6751740588394533
-8.332682495101812,-1.6754781354354589
-8.332297892762558,-1.675782188484719
-8.331912814399113,-1.6760862179593297
-8.331527261283526,-1.676390223831533
-8.331141234688104,-1.6766942060737178
-8.3307547358854,-1.6769981646584167
-8.330367766148196,-1.677302099558306
-8.329980326749535,-1.6776060107462092
-8.32959241896267,-1.677909898195092
-8.329204044061079,-1.6782137618780648
-8.328815203318461,-1.678517601768382
-8.32842589800871,-1.6788214178394418
-8.328036129405932,-1.6791252100647842
-8.327645898784425,-1.6794289784180934
-8.327255207418666,-1.679732722873196
-8.326864056583327,-1.6800364434040616
-8.32647244755324,-1.680340139984801
-8.326080381603408,-1.6806438125896686
-8.325687860008992,-1.6809474611930577
-8.325294884045315,-1.6812510857695073
-8.324901454987822,-1.6815546862936912
-8.324507574112134,-1.6818582627404326
-8.324113242693967,-1.6821618150846878
-8.323718462009184,-1.6824653433015586
-8.32332323333375,-1.6827688473662832
-8.322927557943766,-1.6830723272542423
-8.322531437115412,-1.6833757829409555
-8.322134872124977,-1.6836792144020811
-8.321737864248842,-1.6839826216134193
-8.321340414763467,-1.6842860045509045
-8.320942524945393,-1.6845893631906137
-8.320544196071225,-1.6848926975087604
-8.320145429417643,-1.685196007481698
-8.319746226261364,-1.6854992930859156
-8.319346587879178,-1.6858025542980417
-8.31894651554789,-1.6861057910948398
-8.31854601054437,-1.686409003453215
-8.318145074145486,-1.6867121913502026
-8.317743707628159,-1.687015354762981
-8.317341912269297,-1.6873184936688606
-8.316939689345837,-1.6876216080452908
-8.316537040134703,-1.6879246978698543
-8.31613396591282,-1.6882277631202716
-8.315730467957094,-1.6885308037743956
-8.315326547544425,-1.6888338198102186
-8.314922205951667,-1.689136811205863
-8.31451744445566,-1.68943977793959
-8.314112264333188,-1.6897427199897912
-8.313706666861,-1.6900456373349957
-8.31330065331578,-1.6903485299538632
-8.31289422497416,-1.69065139782519
-8.3124873831127,-1.6909542409279035
-8.312080129007889,-1.6912570592410652
-8.31167246393612,-1.6915598527438678
-8.311264389173724,-1.6918626214156394
-8.310855905996908,-1.6921653652358373
-8.310447015681799,-1.6924680841840527
-8.310037719504397,-1.6927707782400068
-8.309628018740606,-1.6930734473835556
-8.309217914666187,-1.6933760915946818
-8.308807408556785,-1.6936787108535036
-8.308396501687893,-1.6939813051402643
-8.307985195334881,-1.6942838744353443
-8.307573490772963,-1.6945864187192512
-8.30716138927717,-1.6948889379726193
