Type,X,Y
symmetry,-1.25113,0.249002
symmetry,-3.78175,-1.35757
symmetry,-2.83101,-0.754608
symmetry,-1.929,-0.181744
symmetry,-2.03286,-0.247701
symmetry,-2.00376,-0.229221
symmetry,-2.70617,-0.675323
symmetry,-1.25115,0.248764
symmetry,-3.78131,-1.35814
symmetry,-2.83078,-0.755079
symmetry,-1.9289,-0.182077
symmetry,-2.03269,-0.24802
symmetry,-2.00366,-0.229573
symmetry,-2.70596,-0.67578
symmetry,-1.25116,0.248526
symmetry,-3.78087,-1.35872
symmetry,-2.83054,-0.755551
symmetry,-1.92881,-0.18241
symmetry,-2.03253,-0.248338
symmetry,-2.00356,-0.229924
symmetry,-2.70576,-0.676237
symmetry,-1.25118,0.248288
symmetry,-3.78043,-1.35929
symmetry,-2.83031,-0.756022
symmetry,-1.92871,-0.182743
symmetry,-2.03237,-0.248657
symmetry,-2.00346,-0.230275
symmetry,-2.70552,-0.676673
symmetry,-1.25119,0.248049
symmetry,-3.77999,-1.35987
symmetry,-2.83008,-0.756494
symmetry,-1.92861,-0.183076
symmetry,-2.03221,-0.248976
symmetry,-2.00331,-0.230595
symmetry,-2.70531,-0.67713
symmetry,-1.25114,0.247853
symmetry,-3.77957,-1.36045
symmetry,-2.82985,-0.756965
symmetry,-1.9285,-0.183409
symmetry,-2.03204,-0.249294
symmetry,-2.00321,-0.230947
symmetry,-2.7051,-0.677586
symmetry,-1.25115,0.247615
symmetry,-3.77913,-1.36103
symmetry,-2.82961,-0.757436
symmetry,-1.9284,-0.183741
symmetry,-2.0329,-0.250262
symmetry,-2.00311,-0.231298
symmetry,-2.7049,-0.678043
symmetry,-1.25117,0.247377
symmetry,-3.77869,-1.3616
symmetry,-2.82938,-0.757907
symmetry,-1.9283,-0.184074
symmetry,-2.03274,-0.25058
symmetry,-2.00301,-0.231649
symmetry,-2.70469,-0.6785
symmetry,-1.25118,0.247139
symmetry,-3.77825,-1.36218
symmetry,-2.82915,-0.758378
symmetry,-1.9282,-0.184407
symmetry,-2.03257,-0.250899
symmetry,-2.00286,-0.231969
symmetry,-2.70445,-0.678935
symmetry,-1.25113,0.246943
symmetry,-3.77782,-1.36275
symmetry,-2.82891,-0.758849
symmetry,-1.9281,-0.18474
symmetry,-2.03241,-0.251218
symmetry,-2.00276,-0.23232
symmetry,-2.70424,-0.679392
symmetry,-1.25114,0.246705
symmetry,-3.77738,-1.36333
symmetry,-2.82868,-0.75932
symmetry,-1.928,-0.185072
symmetry,-2.03225,-0.251536
