x,y
-4.284137416961574,-1.4656919837765363
-4.28403701248571,-1.4658536349811593
-4.283936608009846,-1.466015286185782
-4.2838362035339825,-1.466176937390405
-4.283735799058118,-1.4663385885950277
-4.283635394582254,-1.4665002397996507
-4.28353499010639,-1.4666618910042735
-4.283434585630527,-1.4668235422088964
-4.283334181154663,-1.4669851934135192
-4.283233776678799,-1.4671468446181422
-4.2831333722029346,-1.467308495822765
-4.283032967727071,-1.4674701470273879
-4.282932563251207,-1.4676317982320106
-4.282832158775343,-1.4677934494366336
-4.28273175429948,-1.4679551006412563
-4.282631349823616,-1.4681167518458793
-4.282530945347752,-1.468278403050502
-4.2824305408718875,-1.468440054255125
-4.282330136396024,-1.4686017054597478
-4.28222973192016,-1.4687633566643705
-4.282129327444296,-1.4689250078689935
-4.282028922968432,-1.4690866590736162
-4.281928518492569,-1.4692483102782392
-4.2818281140167045,-1.469409961482862
-4.28172770954084,-1.469571612687485
-4.281627305064976,-1.4697332638921077
-4.281526900589113,-1.4698949150967306
-4.281426496113249,-1.4700565663013534
-4.281326091637385,-1.4702182175059764
-4.2812256871615215,-1.4703798687105991
-4.281125282685657,-1.470541519915222
-4.281024878209793,-1.4707031711198448
-4.280924473733929,-1.4708648223244678
-4.280824069258066,-1.4710264735290906
-4.280723664782202,-1.4711881247337135
-4.280623260306338,-1.4713497759383363
-4.2805228558304735,-1.4715114271429592
-4.28042245135461,-1.471673078347582
-4.280322046878746,-1.471834729552205
-4.280221642402882,-1.4719963807568277
-4.280121237927019,-1.4721580319614507
-4.280020833451155,-1.4723196831660734
-4.279920428975291,-1.4724813343706964
-4.2798200244994264,-1.4726429855753191
-4.279719620023563,-1.4728046367799421
-4.279619215547699,-1.4729662879845649
-4.279518811071835,-1.4731279391891876
-4.279418406595971,-1.4732895903938106
-4.279318002120108,-1.4734512415984333
-4.2792175976442435,-1.4736128928030563
-4.279117193168379,-1.473774544007679
-4.279016788692516,-1.473936195212302
-4.278916384216652,-1.4740978464169248
-4.278815979740788,-1.4742594976215477
-4.278715575264924,-1.4744211488261705
-4.2786151707890605,-1.4745828000307935
-4.278514766313196,-1.4747444512354162
-4.278414361837332,-1.4749061024400392
-4.278313957361468,-1.475067753644662
-4.278213552885605,-1.4752294048492849
-4.278113148409741,-1.4753910560539076
-4.278012743933877,-1.4755527072585306
-4.277912339458013,-1.4757143584631534
-4.277811934982149,-1.4758760096677763
-4.277711530506285,-1.476037660872399
-4.277611126030421,-1.476199312077022
-4.277510721554558,-1.4763609632816448
-4.277410317078694,-1.4765226144862678
-4.2773099126028296,-1.4766842656908905
-4.277209508126965,-1.4768459168955135
-4.277109103651102,-1.4770075681001362
-4.277008699175238,-1.4771692193047592
-4.276908294699374,-1.477330870509382
-4.276807890223511,-1.4774925217140047
-4.276707485747647,-1.4776541729186277
-4.2766070812717825,-1.4778158241232506
-4.276506676795918,-1.4779774753278734
-4.276406272320055,-1.4781391265324961
-4.276305867844191,-1.478300777737119
-4.276205463368327,-1.4784624289417418
-4.276105058892463,-1.4786240801463648
-4.2760046544165995,-1.4787857313509876
-4.275904249940735,-1.4789473825556105
-4.275803845464871,-1.4791090337602333
-4.275703440989007,-1.4792706849648563
-4.275603036513144,-1.479432336169479
-4.27550263203728,-1.479593987374102
-4.275402227561416,-1.4797556385787247
-4.275301823085552,-1.4799172897833477
-4.275201418609688,-1.4800789409879704
-4.275101014133824,-1.4802405921925934
-4.27500060965796,-1.4804022433972162
-4.274900205182097,-1.4805638946018391
-4.274799800706233,-1.4807255458064619
-4.2746993962303685,-1.4808871970110848
-4.274598991754504,-1.4810488482157076
-4.274498587278641,-1.4812104994203306
-4.274398182802777,-1.4813721506249533
-4.274297778326913,-1.4815338018295763
-4.27419737385105,-1.481695453034199
-4.274096969375186,-1.481857104238822
-4.2739965648993214,-1.4820187554434447
-4.273896160423457,-1.4821804066480677
-4.273795755947594,-1.4823420578526905
-4.27369535147173,-1.4825037090573132
-4.273594946995866,-1.4826653602619362
-4.273494542520002,-1.482827011466559
-4.2733941380441385,-1.482988662671182
